"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"68852",1.012,0.32,239.54,4.4,0,0,0,2007-02-02 12:55:00
"68853",1.004,0.324,239.97,4.4,0,0,0,2007-02-02 12:56:00
"68854",1.01,0.32,239.31,4.4,0,0,0,2007-02-02 12:57:00
"68855",0.998,0.318,238.97,4.4,0,0,0,2007-02-02 12:58:00
"68856",1.66,0.308,237.85,7.4,0,0,9,2007-02-02 12:59:00
"68857",2.066,0.304,237.56,8.8,0,0,18,2007-02-02 13:00:00
"68858",2.052,0.304,237.6,8.6,0,0,18,2007-02-02 13:01:00
"68859",2.046,0.302,237.52,8.6,0,0,18,2007-02-02 13:02:00
"68860",1.966,0.216,237.53,8.2,0,0,17,2007-02-02 13:03:00
"68861",1.666,0.08,237.63,7,0,0,17,2007-02-02 13:04:00
"68862",1.662,0.08,237.45,7,0,0,18,2007-02-02 13:05:00
"68863",1.662,0.08,237.55,7,0,0,17,2007-02-02 13:06:00
"68864",1.654,0.078,237.13,7,0,0,17,2007-02-02 13:07:00
"68865",1.65,0.076,236.69,7,0,0,18,2007-02-02 13:08:00
"68866",1.654,0.076,236.61,7,0,0,17,2007-02-02 13:09:00
"68867",1.644,0.074,236.21,6.8,0,0,17,2007-02-02 13:10:00
"68868",1.646,0.076,236.49,6.8,0,0,17,2007-02-02 13:11:00
"68869",1.644,0.076,236.46,6.8,0,0,17,2007-02-02 13:12:00
"68870",1.646,0.076,236.66,6.8,0,0,18,2007-02-02 13:13:00
"68871",1.646,0.076,236.75,6.8,0,0,17,2007-02-02 13:14:00
"68872",1.39,0.08,236.86,5.8,0,0,17,2007-02-02 13:15:00
"68873",1.328,0.082,237.09,5.6,0,0,17,2007-02-02 13:16:00
"68874",1.328,0.082,236.94,5.6,0,0,17,2007-02-02 13:17:00
"68875",1.31,0.054,237.1,5.4,0,0,18,2007-02-02 13:18:00
"68876",1.268,0,237.52,5.2,0,0,17,2007-02-02 13:19:00
"68877",1.272,0,237.89,5.2,0,0,17,2007-02-02 13:20:00
"68878",1.276,0,238.32,5.2,0,0,18,2007-02-02 13:21:00
"68879",1.274,0,238.18,5.2,0,0,17,2007-02-02 13:22:00
"68880",1.28,0,238.67,5.2,0,0,17,2007-02-02 13:23:00
"68881",1.28,0,238.71,5.2,0,0,18,2007-02-02 13:24:00
"68882",1.276,0,238.33,5.2,0,0,17,2007-02-02 13:25:00
"68883",1.272,0,237.99,5.2,0,0,18,2007-02-02 13:26:00
"68884",1.274,0,238.17,5.2,0,0,17,2007-02-02 13:27:00
"68885",1.392,0.114,237.69,5.8,0,0,17,2007-02-02 13:28:00
"68886",1.388,0.116,238.12,5.8,0,0,18,2007-02-02 13:29:00
"68887",1.386,0.116,238.41,5.8,0,0,17,2007-02-02 13:30:00
"68888",1.384,0.116,238.22,5.8,0,0,18,2007-02-02 13:31:00
"68889",1.378,0.116,237.94,5.8,0,0,17,2007-02-02 13:32:00
"68890",1.384,0.118,238.58,5.8,0,0,17,2007-02-02 13:33:00
"68891",1.38,0.116,238.41,5.8,0,0,18,2007-02-02 13:34:00
"68892",1.412,0.152,238.26,6,0,0,17,2007-02-02 13:35:00
"68893",1.448,0.236,238.14,6,0,1,18,2007-02-02 13:36:00
"68894",1.456,0.236,238.21,6.2,0,1,17,2007-02-02 13:37:00
"68895",1.456,0.238,238.47,6.2,0,1,17,2007-02-02 13:38:00
"68896",1.452,0.236,238.08,6.2,0,2,18,2007-02-02 13:39:00
"68897",1.442,0.23,237.24,6,0,1,17,2007-02-02 13:40:00
"68898",1.442,0.228,237,6,0,1,17,2007-02-02 13:41:00
"68899",1.45,0.234,237.84,6,0,2,18,2007-02-02 13:42:00
"68900",1.406,0.172,237.97,5.8,0,1,17,2007-02-02 13:43:00
"68901",1.356,0.102,237.67,5.6,0,2,17,2007-02-02 13:44:00
"68902",1.358,0.104,238.04,5.6,0,1,18,2007-02-02 13:45:00
"68903",1.356,0.104,237.95,5.6,0,1,17,2007-02-02 13:46:00
"68904",1.356,0.104,237.9,5.6,0,2,17,2007-02-02 13:47:00
"68905",1.354,0.102,237.81,5.6,0,1,18,2007-02-02 13:48:00
"68906",1.354,0.104,237.86,5.6,0,1,17,2007-02-02 13:49:00
"68907",1.378,0.116,237.64,5.8,0,2,17,2007-02-02 13:50:00
"68908",1.43,0.204,238.19,6,0,1,18,2007-02-02 13:51:00
"68909",1.438,0.208,238.99,6,0,1,17,2007-02-02 13:52:00
"68910",1.436,0.208,238.88,6,0,2,18,2007-02-02 13:53:00
"68911",1.44,0.21,239.34,6,0,1,17,2007-02-02 13:54:00
"68912",1.436,0.208,239.1,6,0,1,18,2007-02-02 13:55:00
"68913",1.436,0.212,239.44,6,0,1,17,2007-02-02 13:56:00
"68914",1.434,0.212,239.49,6,0,2,18,2007-02-02 13:57:00
"68915",1.422,0.208,239.11,6,0,1,17,2007-02-02 13:58:00
"68916",1.42,0.208,238.93,6,0,1,18,2007-02-02 13:59:00
"68917",1.418,0.208,238.81,6,0,1,17,2007-02-02 14:00:00
"68918",1.438,0.218,240.76,6,0,1,18,2007-02-02 14:01:00
"68919",1.442,0.22,241.14,6,0,2,18,2007-02-02 14:02:00
"68920",1.392,0.14,241.57,5.8,0,1,18,2007-02-02 14:03:00
"68921",1.388,0.12,242.07,5.6,0,1,18,2007-02-02 14:04:00
"68922",1.388,0.12,241.88,5.6,0,1,18,2007-02-02 14:05:00
"68923",1.338,0,242.1,5.4,0,1,17,2007-02-02 14:06:00
"68924",1.32,0,242.06,5.4,0,0,18,2007-02-02 14:07:00
"68925",1.398,0.076,242.24,5.8,0,0,18,2007-02-02 14:08:00
"68926",1.424,0.13,241.57,5.8,0,0,18,2007-02-02 14:09:00
"68927",1.412,0.13,241.41,5.8,0,0,18,2007-02-02 14:10:00
"68928",1.408,0.128,241.2,5.8,0,0,18,2007-02-02 14:11:00
"68929",1.406,0.128,241.29,5.8,0,0,18,2007-02-02 14:12:00
"68930",1.402,0.126,240.99,5.8,0,0,18,2007-02-02 14:13:00
"68931",1.394,0.124,240.29,5.8,0,0,17,2007-02-02 14:14:00
"68932",1.386,0.122,239.82,5.8,0,0,18,2007-02-02 14:15:00
"68933",1.388,0.122,239.99,5.8,0,0,18,2007-02-02 14:16:00
"68934",1.384,0.122,239.75,5.8,0,0,17,2007-02-02 14:17:00
"68935",1.388,0.122,240.11,5.8,0,0,18,2007-02-02 14:18:00
"68936",1.39,0.124,240.25,5.8,0,0,17,2007-02-02 14:19:00
"68937",1.394,0.126,240.27,5.8,0,0,18,2007-02-02 14:20:00
"68938",1.396,0.126,240.42,5.8,0,0,18,2007-02-02 14:21:00
"68939",1.39,0.126,240.47,5.8,0,0,18,2007-02-02 14:22:00
"68940",1.394,0.126,241.05,5.8,0,0,17,2007-02-02 14:23:00
"68941",1.306,0,241.47,5.4,0,0,18,2007-02-02 14:24:00
"68942",1.304,0,241.29,5.4,0,0,18,2007-02-02 14:25:00
"68943",1.306,0,241.5,5.4,0,0,18,2007-02-02 14:26:00
"68944",1.312,0,241.92,5.4,0,0,18,2007-02-02 14:27:00
"68945",1.314,0,242.25,5.4,0,0,18,2007-02-02 14:28:00
"68946",0.608,0,242.92,3.2,0,0,7,2007-02-02 14:29:00
"68947",0.234,0,242.83,1,0,0,0,2007-02-02 14:30:00
"68948",0.234,0,242.83,1,0,0,0,2007-02-02 14:31:00
"68949",0.236,0,243.12,1,0,0,0,2007-02-02 14:32:00
"68950",0.236,0,243.75,1,0,0,0,2007-02-02 14:33:00
"68951",0.296,0.074,243.59,1.4,0,0,0,2007-02-02 14:34:00
"68952",0.312,0.118,243.24,1.4,0,0,0,2007-02-02 14:35:00
"68953",0.312,0.116,243,1.4,0,0,0,2007-02-02 14:36:00
"68954",0.312,0.118,243.44,1.4,0,0,0,2007-02-02 14:37:00
"68955",0.312,0.118,243.47,1.4,0,0,0,2007-02-02 14:38:00
"68956",0.31,0.118,243.27,1.4,0,0,0,2007-02-02 14:39:00
"68957",0.308,0.116,243.04,1.4,0,0,0,2007-02-02 14:40:00
"68958",0.306,0.116,242.82,1.4,0,0,0,2007-02-02 14:41:00
"68959",0.304,0.114,242.48,1.4,0,0,0,2007-02-02 14:42:00
"68960",0.304,0.116,242.78,1.4,0,0,0,2007-02-02 14:43:00
"68961",0.304,0.116,242.93,1.4,0,0,0,2007-02-02 14:44:00
"68962",0.304,0.116,242.57,1.4,0,0,0,2007-02-02 14:45:00
"68963",0.258,0,243,1.2,0,0,0,2007-02-02 14:46:00
"68964",0.234,0,242.86,1,0,0,0,2007-02-02 14:47:00
"68965",0.236,0,243.18,1,0,0,0,2007-02-02 14:48:00
"68966",0.356,0.14,241.72,1.6,0,0,0,2007-02-02 14:49:00
"68967",0.342,0.142,242,1.6,0,0,0,2007-02-02 14:50:00
"68968",0.34,0.144,242.15,1.4,0,0,0,2007-02-02 14:51:00
"68969",0.34,0.144,242.58,1.4,0,0,0,2007-02-02 14:52:00
"68970",0.336,0.144,242.23,1.4,0,0,0,2007-02-02 14:53:00
"68971",0.336,0.142,242.15,1.4,0,0,0,2007-02-02 14:54:00
"68972",0.334,0.144,242.41,1.4,0,0,0,2007-02-02 14:55:00
"68973",0.334,0.148,243.15,1.4,0,0,0,2007-02-02 14:56:00
"68974",0.334,0.148,243.23,1.4,0,0,0,2007-02-02 14:57:00
"68975",0.334,0.15,243.51,1.4,0,0,0,2007-02-02 14:58:00
"68976",0.334,0.152,243.58,1.4,0,0,0,2007-02-02 14:59:00
"68977",0.33,0.148,242.89,1.4,0,0,0,2007-02-02 15:00:00
"68978",0.33,0.148,242.98,1.4,0,0,0,2007-02-02 15:01:00
"68979",0.33,0.148,242.69,1.4,0,0,0,2007-02-02 15:02:00
"68980",0.33,0.146,242.66,1.4,0,0,0,2007-02-02 15:03:00
"68981",0.286,0.084,242.51,1.2,0,0,0,2007-02-02 15:04:00
"68982",0.234,0,242.32,1,0,0,0,2007-02-02 15:05:00
"68983",0.236,0,242.85,1,0,0,0,2007-02-02 15:06:00
"68984",0.236,0,242.83,1,0,0,0,2007-02-02 15:07:00
"68985",0.234,0,242.32,1,0,0,0,2007-02-02 15:08:00
"68986",0.234,0,242.22,1,0,0,0,2007-02-02 15:09:00
"68987",0.234,0,241.72,1,0,0,0,2007-02-02 15:10:00
"68988",0.234,0,241.77,1,0,0,0,2007-02-02 15:11:00
"68989",0.232,0,241.26,1,0,0,0,2007-02-02 15:12:00
"68990",0.232,0,241.61,1,0,0,0,2007-02-02 15:13:00
"68991",0.236,0,242.68,1,0,0,0,2007-02-02 15:14:00
"68992",0.234,0,242.56,1,0,0,0,2007-02-02 15:15:00
"68993",0.236,0,243.54,1,0,0,0,2007-02-02 15:16:00
"68994",0.278,0.046,242.99,1.4,0,0,0,2007-02-02 15:17:00
"68995",0.312,0.118,243.03,1.4,0,0,0,2007-02-02 15:18:00
"68996",0.312,0.114,242.35,1.4,0,0,0,2007-02-02 15:19:00
"68997",0.312,0.114,242.31,1.4,0,0,0,2007-02-02 15:20:00
"68998",0.312,0.116,242.6,1.4,0,0,0,2007-02-02 15:21:00
"68999",0.31,0.118,242.99,1.4,0,0,0,2007-02-02 15:22:00
"69000",0.308,0.114,242.51,1.4,0,0,0,2007-02-02 15:23:00
"69001",0.308,0.116,242.59,1.4,0,0,0,2007-02-02 15:24:00
"69002",0.394,0.126,242.29,1.8,0,0,0,2007-02-02 15:25:00
"69003",0.436,0.132,243.13,2,0,0,0,2007-02-02 15:26:00
"69004",0.438,0.134,243.43,2,0,0,0,2007-02-02 15:27:00
"69005",0.424,0.116,242.93,2,0,0,0,2007-02-02 15:28:00
"69006",0.45,0.14,243,2,0,0,0,2007-02-02 15:29:00
"69007",0.378,0.162,242.96,1.6,0,0,0,2007-02-02 15:30:00
"69008",0.374,0.162,243.09,1.6,0,0,0,2007-02-02 15:31:00
"69009",0.372,0.162,242.86,1.6,0,0,0,2007-02-02 15:32:00
"69010",0.372,0.164,243.22,1.6,0,0,0,2007-02-02 15:33:00
"69011",0.372,0.16,242.84,1.6,0,0,0,2007-02-02 15:34:00
"69012",0.374,0.158,242.4,1.6,0,0,0,2007-02-02 15:35:00
"69013",0.372,0.158,242.2,1.6,0,0,0,2007-02-02 15:36:00
"69014",0.372,0.16,242.84,1.6,0,0,0,2007-02-02 15:37:00
"69015",0.372,0.162,243.07,1.6,0,0,0,2007-02-02 15:38:00
"69016",0.37,0.162,242.78,1.6,0,0,0,2007-02-02 15:39:00
"69017",0.362,0.158,242.44,1.6,0,0,0,2007-02-02 15:40:00
"69018",0.36,0.158,242.35,1.6,0,0,0,2007-02-02 15:41:00
"69019",0.36,0.158,242.17,1.6,0,0,0,2007-02-02 15:42:00
"69020",0.358,0.156,241.89,1.6,0,0,0,2007-02-02 15:43:00
"69021",0.338,0.116,242.17,1.6,0,0,0,2007-02-02 15:44:00
"69022",0.272,0,242.2,1.2,0,0,0,2007-02-02 15:45:00
"69023",0.272,0,242.43,1.2,0,0,0,2007-02-02 15:46:00
"69024",0.272,0,242.62,1.2,0,0,0,2007-02-02 15:47:00
"69025",0.274,0,242.97,1.2,0,0,0,2007-02-02 15:48:00
"69026",0.274,0,243.39,1.2,0,0,0,2007-02-02 15:49:00
"69027",0.272,0,242.87,1.2,0,0,0,2007-02-02 15:50:00
"69028",0.272,0,242.33,1.2,0,0,0,2007-02-02 15:51:00
"69029",0.272,0,242.3,1.2,0,0,0,2007-02-02 15:52:00
"69030",0.272,0,242.43,1.2,0,0,0,2007-02-02 15:53:00
"69031",0.272,0,242.63,1.2,0,0,0,2007-02-02 15:54:00
"69032",0.272,0,242.44,1.2,0,0,0,2007-02-02 15:55:00
"69033",0.27,0,241.71,1.2,0,0,0,2007-02-02 15:56:00
"69034",0.268,0,240.83,1.2,0,0,0,2007-02-02 15:57:00
"69035",0.268,0,241.19,1.2,0,0,0,2007-02-02 15:58:00
"69036",0.268,0,241.41,1.2,0,0,0,2007-02-02 15:59:00
"69037",0.266,0,241.22,1.2,0,0,0,2007-02-02 16:00:00
"69038",0.344,0.106,241.05,1.6,0,0,0,2007-02-02 16:01:00
"69039",0.338,0.124,241.64,1.4,0,0,0,2007-02-02 16:02:00
"69040",0.34,0.126,242.15,1.4,0,0,0,2007-02-02 16:03:00
"69041",0.34,0.126,241.97,1.4,0,0,0,2007-02-02 16:04:00
"69042",0.34,0.128,242.64,1.4,0,0,0,2007-02-02 16:05:00
"69043",0.34,0.13,242.96,1.4,0,0,0,2007-02-02 16:06:00
"69044",0.338,0.13,243.03,1.4,0,0,0,2007-02-02 16:07:00
"69045",0.338,0.126,242.31,1.4,0,0,0,2007-02-02 16:08:00
"69046",0.34,0.122,241.4,1.4,0,0,0,2007-02-02 16:09:00
"69047",0.546,0.364,241.24,2.8,0,0,0,2007-02-02 16:10:00
"69048",0.53,0.38,241.42,2.6,0,1,0,2007-02-02 16:11:00
"69049",0.472,0.304,241.96,2.2,0,1,0,2007-02-02 16:12:00
"69050",0.454,0.282,242.3,2.2,0,2,0,2007-02-02 16:13:00
"69051",0.448,0.28,241.88,2.2,0,1,0,2007-02-02 16:14:00
"69052",0.448,0.278,241.68,2.2,0,1,0,2007-02-02 16:15:00
"69053",0.446,0.276,241.56,2.2,0,2,0,2007-02-02 16:16:00
"69054",0.446,0.282,242.39,2.2,0,1,0,2007-02-02 16:17:00
"69055",0.444,0.278,241.88,2.2,0,2,0,2007-02-02 16:18:00
"69056",0.442,0.28,241.92,2.2,0,1,0,2007-02-02 16:19:00
"69057",0.44,0.276,241.54,2.2,0,1,0,2007-02-02 16:20:00
"69058",0.44,0.278,241.84,2.2,0,2,0,2007-02-02 16:21:00
"69059",0.438,0.278,241.71,2.2,0,1,0,2007-02-02 16:22:00
"69060",0.44,0.278,241.57,2.2,0,2,0,2007-02-02 16:23:00
"69061",0.444,0.278,241.78,2.2,0,1,0,2007-02-02 16:24:00
"69062",0.388,0.202,242.2,1.8,0,1,0,2007-02-02 16:25:00
"69063",0.344,0.144,241.86,1.6,0,1,0,2007-02-02 16:26:00
"69064",0.34,0.144,242.17,1.6,0,2,0,2007-02-02 16:27:00
"69065",0.338,0.142,241.74,1.6,0,1,0,2007-02-02 16:28:00
"69066",0.34,0.146,242.37,1.6,0,1,0,2007-02-02 16:29:00
"69067",0.34,0.146,242.62,1.6,0,2,0,2007-02-02 16:30:00
"69068",0.338,0.144,242.18,1.6,0,1,0,2007-02-02 16:31:00
"69069",0.338,0.144,242.21,1.6,0,1,0,2007-02-02 16:32:00
"69070",0.338,0.146,242.44,1.6,0,1,0,2007-02-02 16:33:00
"69071",0.336,0.144,241.88,1.6,0,2,0,2007-02-02 16:34:00
"69072",0.336,0.142,241.63,1.4,0,1,0,2007-02-02 16:35:00
"69073",0.336,0.144,241.71,1.4,0,1,0,2007-02-02 16:36:00
"69074",0.336,0.144,241.8,1.4,0,1,0,2007-02-02 16:37:00
"69075",0.336,0.146,242.54,1.6,0,1,0,2007-02-02 16:38:00
"69076",0.336,0.146,242.61,1.6,0,2,0,2007-02-02 16:39:00
"69077",0.32,0.118,241.92,1.4,0,1,0,2007-02-02 16:40:00
"69078",0.262,0,241.57,1.2,0,0,0,2007-02-02 16:41:00
"69079",0.262,0,240.94,1.2,0,0,0,2007-02-02 16:42:00
"69080",0.262,0,241.53,1.2,0,0,0,2007-02-02 16:43:00
"69081",0.262,0,241,1.2,0,0,0,2007-02-02 16:44:00
"69082",0.34,0.106,241.95,1.6,0,0,0,2007-02-02 16:45:00
"69083",0.338,0.126,241.69,1.4,0,0,0,2007-02-02 16:46:00
"69084",0.342,0.128,242.18,1.4,0,0,0,2007-02-02 16:47:00
"69085",0.34,0.124,241.6,1.4,0,0,0,2007-02-02 16:48:00
"69086",0.34,0.126,241.83,1.4,0,0,0,2007-02-02 16:49:00
"69087",0.412,0.202,242,2,0,0,0,2007-02-02 16:50:00
"69088",0.448,0.264,242.18,2.2,0,0,0,2007-02-02 16:51:00
"69089",0.442,0.262,241.95,2,0,0,0,2007-02-02 16:52:00
"69090",0.438,0.258,241.3,2,0,0,0,2007-02-02 16:53:00
"69091",0.436,0.256,241.18,2,0,0,0,2007-02-02 16:54:00
"69092",0.434,0.258,241.49,2,0,0,0,2007-02-02 16:55:00
"69093",0.39,0.194,241.39,1.8,0,0,0,2007-02-02 16:56:00
"69094",0.364,0.154,241.72,1.6,0,0,0,2007-02-02 16:57:00
"69095",0.36,0.154,241.47,1.6,0,0,0,2007-02-02 16:58:00
"69096",0.362,0.156,242.16,1.6,0,0,0,2007-02-02 16:59:00
"69097",0.362,0.158,242.5,1.6,0,0,0,2007-02-02 17:00:00
"69098",0.362,0.158,242.66,1.6,0,0,0,2007-02-02 17:01:00
"69099",0.36,0.156,242.21,1.6,0,0,0,2007-02-02 17:02:00
"69100",0.358,0.156,241.98,1.6,0,0,0,2007-02-02 17:03:00
"69101",0.358,0.154,241.89,1.6,0,0,0,2007-02-02 17:04:00
"69102",0.356,0.152,241.15,1.6,0,0,0,2007-02-02 17:05:00
"69103",0.27,0,241.33,1.2,0,0,0,2007-02-02 17:06:00
"69104",0.264,0,241.47,1.2,0,0,0,2007-02-02 17:07:00
"69105",0.262,0,241.35,1.2,0,0,0,2007-02-02 17:08:00
"69106",0.264,0,241.48,1.2,0,0,0,2007-02-02 17:09:00
"69107",0.262,0,241.41,1.2,0,0,0,2007-02-02 17:10:00
"69108",0.262,0,241.24,1.2,0,0,0,2007-02-02 17:11:00
"69109",0.262,0,241.19,1.2,0,0,0,2007-02-02 17:12:00
"69110",0.264,0,241.22,1.2,0,0,0,2007-02-02 17:13:00
"69111",0.262,0,241.24,1.2,0,0,0,2007-02-02 17:14:00
"69112",0.37,0,241.5,1.6,0,0,0,2007-02-02 17:15:00
"69113",0.264,0,241.23,1.2,0,0,0,2007-02-02 17:16:00
"69114",0.264,0,240.91,1.2,0,0,0,2007-02-02 17:17:00
"69115",0.266,0,241.56,1.2,0,0,0,2007-02-02 17:18:00
"69116",0.266,0,241.64,1.2,0,0,0,2007-02-02 17:19:00
"69117",0.264,0,241.32,1.2,0,0,0,2007-02-02 17:20:00
"69118",0.526,0,240.71,2.2,0,0,0,2007-02-02 17:21:00
"69119",0.552,0,240.37,2.2,0,0,0,2007-02-02 17:22:00
"69120",0.554,0,240.62,2.2,0,0,0,2007-02-02 17:23:00
"69121",0.576,0,240.43,2.4,0,0,0,2007-02-02 17:24:00
"69122",0.656,0,240.77,2.6,0,0,0,2007-02-02 17:25:00
"69123",0.554,0,240.59,2.2,0,0,0,2007-02-02 17:26:00
"69124",0.552,0,240.47,2.2,0,0,0,2007-02-02 17:27:00
"69125",0.552,0,240.65,2.2,0,0,0,2007-02-02 17:28:00
"69126",0.634,0.102,240.07,2.8,0,0,0,2007-02-02 17:29:00
"69127",0.622,0.11,239.69,2.6,0,0,0,2007-02-02 17:30:00
"69128",0.708,0.2,240.52,3,0,0,0,2007-02-02 17:31:00
"69129",0.736,0.248,240.67,3.2,0,0,0,2007-02-02 17:32:00
"69130",0.732,0.248,240.49,3.2,0,0,0,2007-02-02 17:33:00
"69131",0.724,0.242,239.64,3.2,0,0,0,2007-02-02 17:34:00
"69132",0.718,0.238,238.84,3.2,0,0,0,2007-02-02 17:35:00
"69133",0.716,0.24,239.02,3.2,0,0,0,2007-02-02 17:36:00
"69134",0.714,0.24,239.18,3,0,0,0,2007-02-02 17:37:00
"69135",0.716,0.242,239.31,3.2,0,0,0,2007-02-02 17:38:00
"69136",0.718,0.242,239.24,3.2,0,0,0,2007-02-02 17:39:00
"69137",0.648,0.142,238.88,2.8,0,0,0,2007-02-02 17:40:00
"69138",0.646,0.138,239,2.8,0,0,0,2007-02-02 17:41:00
"69139",0.646,0.14,239.2,2.8,0,0,0,2007-02-02 17:42:00
"69140",0.646,0.142,239.65,2.8,0,0,0,2007-02-02 17:43:00
"69141",0.644,0.14,239.31,2.8,0,0,0,2007-02-02 17:44:00
"69142",0.644,0.14,239.18,2.8,0,0,0,2007-02-02 17:45:00
"69143",0.62,0.108,238.72,2.6,0,0,0,2007-02-02 17:46:00
"69144",0.552,0,239.09,2.2,0,0,0,2007-02-02 17:47:00
"69145",0.55,0,238.73,2.2,0,0,0,2007-02-02 17:48:00
"69146",0.552,0,239.55,2.2,0,0,0,2007-02-02 17:49:00
"69147",0.552,0,239.27,2.2,0,0,0,2007-02-02 17:50:00
"69148",0.552,0,239.57,2.2,0,0,0,2007-02-02 17:51:00
"69149",0.552,0,239.44,2.2,0,0,0,2007-02-02 17:52:00
"69150",0.552,0,239.75,2.2,0,0,0,2007-02-02 17:53:00
"69151",0.556,0,239.23,2.2,0,0,0,2007-02-02 17:54:00
"69152",0.766,0,239.01,3.2,0,0,0,2007-02-02 17:55:00
"69153",0.72,0,238.93,3,0,0,0,2007-02-02 17:56:00
"69154",0.666,0,238.78,2.8,0,0,0,2007-02-02 17:57:00
"69155",0.716,0,239.37,3,0,0,0,2007-02-02 17:58:00
"69156",0.732,0,242.49,3,0,0,0,2007-02-02 17:59:00
"69157",0.698,0,242.34,2.8,0,0,0,2007-02-02 18:00:00
"69158",1.002,0,242.34,4.6,0,0,3,2007-02-02 18:01:00
"69159",1.792,0,241.6,7.4,0,0,19,2007-02-02 18:02:00
"69160",1.768,0,241.14,7.2,0,0,18,2007-02-02 18:03:00
"69161",1.738,0,240.26,7.2,0,0,18,2007-02-02 18:04:00
"69162",1.728,0,239.99,7.2,0,0,18,2007-02-02 18:05:00
"69163",1.72,0,239.67,7.2,0,0,18,2007-02-02 18:06:00
"69164",1.72,0,239.82,7,0,0,18,2007-02-02 18:07:00
"69165",1.862,0,240,7.8,0,0,17,2007-02-02 18:08:00
"69166",2.326,0,239.78,9.6,0,0,18,2007-02-02 18:09:00
"69167",2.376,0,239.44,10,0,0,18,2007-02-02 18:10:00
"69168",2.458,0,238.81,10.4,0,0,17,2007-02-02 18:11:00
"69169",2.738,0.094,239.05,11.4,0,0,18,2007-02-02 18:12:00
"69170",3.148,0.16,238.68,13.2,0,0,17,2007-02-02 18:13:00
"69171",3.282,0.198,238.93,13.8,0,0,18,2007-02-02 18:14:00
"69172",2.884,0.2,238.75,12,0,0,17,2007-02-02 18:15:00
"69173",2.664,0.208,239.6,11.2,0,0,18,2007-02-02 18:16:00
"69174",2.594,0.208,239.46,10.8,0,0,17,2007-02-02 18:17:00
"69175",2.466,0.224,239.63,10.4,0,0,18,2007-02-02 18:18:00
"69176",2.438,0.224,239.04,10.2,0,0,18,2007-02-02 18:19:00
"69177",2.6,0.226,238.64,11,0,0,17,2007-02-02 18:20:00
"69178",2.078,0.228,239.45,8.8,0,0,18,2007-02-02 18:21:00
"69179",2.072,0.226,239.24,8.8,0,0,17,2007-02-02 18:22:00
"69180",2.074,0.228,239.46,8.8,0,0,18,2007-02-02 18:23:00
"69181",2.064,0.214,239.14,8.6,0,0,17,2007-02-02 18:24:00
"69182",2.006,0.126,239.48,8.4,0,0,18,2007-02-02 18:25:00
"69183",2.004,0.124,239.02,8.4,0,0,17,2007-02-02 18:26:00
"69184",1.97,0.08,238.68,8.2,0,0,18,2007-02-02 18:27:00
"69185",1.898,0,238.58,8,0,0,17,2007-02-02 18:28:00
"69186",1.912,0,239.35,8,0,0,18,2007-02-02 18:29:00
"69187",1.912,0,239.57,8,0,0,17,2007-02-02 18:30:00
"69188",1.92,0,240.06,8,0,0,18,2007-02-02 18:31:00
"69189",1.906,0,239.26,8,0,0,18,2007-02-02 18:32:00
"69190",1.896,0,238.67,8,0,0,17,2007-02-02 18:33:00
"69191",1.666,0,239.17,7,0,0,18,2007-02-02 18:34:00
"69192",1.638,0,238.78,6.8,0,0,17,2007-02-02 18:35:00
"69193",1.642,0,238.9,6.8,0,0,18,2007-02-02 18:36:00
"69194",1.722,0.188,238.71,7.2,0,0,17,2007-02-02 18:37:00
"69195",1.892,0,238.63,7.8,0,0,17,2007-02-02 18:38:00
"69196",1.966,0,238.64,8.2,0,0,18,2007-02-02 18:39:00
"69197",2.306,0.104,238.34,9.8,0,0,17,2007-02-02 18:40:00
"69198",2.14,0,238.98,8.8,0,0,18,2007-02-02 18:41:00
"69199",2.572,0.112,238.28,10.8,0,0,17,2007-02-02 18:42:00
"69200",2.442,0,238.75,10.2,0,0,18,2007-02-02 18:43:00
"69201",2.558,0,238.01,10.6,0,0,17,2007-02-02 18:44:00
"69202",2.892,0.094,237.61,12.2,0,0,17,2007-02-02 18:45:00
"69203",2.928,0.094,237.51,12.2,0,1,18,2007-02-02 18:46:00
"69204",2.936,0.096,237.96,12.2,0,2,17,2007-02-02 18:47:00
"69205",2.942,0.096,238.28,12.2,0,1,17,2007-02-02 18:48:00
"69206",2.928,0.094,237.5,12.2,0,1,18,2007-02-02 18:49:00
"69207",2.902,0.09,236.43,12.2,0,2,17,2007-02-02 18:50:00
"69208",2.9,0.09,236.33,12.2,0,1,17,2007-02-02 18:51:00
"69209",2.958,0.136,236.84,12.4,0,1,17,2007-02-02 18:52:00
"69210",2.976,0.222,237.17,12.6,0,2,17,2007-02-02 18:53:00
"69211",2.762,0.224,237.18,11.6,0,1,18,2007-02-02 18:54:00
"69212",3.112,0.23,236.96,13,0,2,17,2007-02-02 18:55:00
"69213",2.91,0.216,236.12,12.4,0,1,17,2007-02-02 18:56:00
"69214",2.566,0.222,236.82,10.8,0,1,17,2007-02-02 18:57:00
"69215",2.738,0.27,236.91,11.6,0,2,17,2007-02-02 18:58:00
"69216",2.638,0.324,236.9,11.2,0,1,18,2007-02-02 18:59:00
"69217",2.646,0.328,237.43,11.2,0,1,17,2007-02-02 19:00:00
"69218",2.664,0.322,236.67,11.2,0,1,17,2007-02-02 19:01:00
